term_str,n,p,stop,n_pos,max_pos,max_pos_group,dfidf
assurances,4,1.0439178864629687e-06,0,1,NNS,NN,22.369828149072323
deviations,5,1.304897358078711e-06,0,1,NNS,NN,22.369828149072323
mobilize,5,1.304897358078711e-06,0,1,NN,NN,22.369828149072323
oficio,4,1.0439178864629687e-06,0,1,NN,NN,22.369828149072323
counterparts,4,1.0439178864629687e-06,0,1,NNS,NN,22.369828149072323
crops,7,1.8268563013101953e-06,0,1,NNS,NN,22.369828149072323
criticisms,4,1.0439178864629687e-06,0,1,NNS,NN,22.369828149072323
designs,4,1.0439178864629687e-06,0,1,NNS,NN,22.369828149072323
swearaffirm,16,4.175671545851875e-06,0,1,NN,NN,22.369828149072323
swiftness,6,1.5658768296944531e-06,0,1,NN,NN,22.369828149072323
sword,4,1.0439178864629687e-06,0,1,NN,NN,22.369828149072323
cremation,5,1.304897358078711e-06,0,1,NN,NN,22.369828149072323
bidders,4,1.0439178864629687e-06,0,1,NNS,NN,22.369828149072323
craft,5,1.304897358078711e-06,0,1,NN,NN,22.369828149072323
destitution,5,1.304897358078711e-06,0,1,NN,NN,22.369828149072323
destroys,7,1.8268563013101953e-06,0,1,NNS,NN,22.369828149072323
bless,5,1.304897358078711e-06,0,1,NN,NN,22.369828149072323
blind,6,1.5658768296944531e-06,0,1,NN,NN,22.369828149072323
symbolise,5,1.304897358078711e-06,0,1,NN,NN,22.369828149072323
symbolizes,11,2.870774187773164e-06,0,1,NNS,NN,22.369828149072323
bloc,8,2.0878357729259374e-06,0,1,NN,NN,22.369828149072323
models,6,1.5658768296944531e-06,0,1,NNS,NN,22.369828149072323
detect,4,1.0439178864629687e-06,0,1,NN,NN,22.369828149072323
courtesy,4,1.0439178864629687e-06,0,1,NN,NN,22.369828149072323
syndicate,10,2.609794716157422e-06,0,1,NN,NN,22.369828149072323
valuation,4,1.0439178864629687e-06,0,1,NN,NN,22.369828149072323
bid,6,1.5658768296944531e-06,0,1,NN,NN,22.369828149072323
submarine,6,1.5658768296944531e-06,0,1,NN,NN,22.369828149072323
obligate,6,1.5658768296944531e-06,0,1,NN,NN,22.369828149072323
attest,4,1.0439178864629687e-06,0,1,NN,NN,22.369828149072323
touch,4,1.0439178864629687e-06,0,1,NN,NN,22.369828149072323
duke,47,1.2266035165939882e-05,0,1,NN,NN,22.369828149072323
earmark,4,1.0439178864629687e-06,0,1,NN,NN,22.369828149072323
cabinets,5,1.304897358078711e-06,0,1,NNS,NN,22.369828149072323
tomorrow,5,1.304897358078711e-06,0,1,NN,NN,22.369828149072323
benevolent,4,1.0439178864629687e-06,0,1,NN,NN,22.369828149072323
tort,9,2.3488152445416798e-06,0,1,NN,NN,22.369828149072323
toll,4,1.0439178864629687e-06,0,1,NN,NN,22.369828149072323
townships,78,2.035639878602789e-05,0,1,NNS,NN,22.369828149072323
township,28,7.307425205240781e-06,0,1,NN,NN,22.369828149072323
behave,4,1.0439178864629687e-06,0,1,NN,NN,22.369828149072323
beautiful,4,1.0439178864629687e-06,0,1,NN,NN,22.369828149072323
undermines,5,1.304897358078711e-06,0,1,NNS,NN,22.369828149072323
ascend,6,1.5658768296944531e-06,0,1,NN,NN,22.369828149072323
specificities,6,1.5658768296944531e-06,0,1,NNS,NN,22.369828149072323
philanthropic,8,2.0878357729259374e-06,0,1,NN,NN,22.369828149072323
unavailability,5,1.304897358078711e-06,0,1,NN,NN,22.369828149072323
palaces,5,1.304897358078711e-06,0,1,NNS,NN,22.369828149072323
transcendence,6,1.5658768296944531e-06,0,1,NN,NN,22.369828149072323
specializations,4,1.0439178864629687e-06,0,1,NNS,NN,22.369828149072323
behaves,6,1.5658768296944531e-06,0,1,NNS,NN,22.369828149072323
bay,4,1.0439178864629687e-06,0,1,NN,NN,22.369828149072323
baseline,9,2.3488152445416798e-06,0,1,NN,NN,22.369828149072323
operator,10,2.609794716157422e-06,0,1,NN,NN,22.369828149072323
drink,5,1.304897358078711e-06,0,1,NN,NN,22.369828149072323
abdicate,4,1.0439178864629687e-06,0,1,NN,NN,22.369828149072323
numerals,11,2.870774187773164e-06,0,1,NNS,NN,22.369828149072323
translator,4,1.0439178864629687e-06,0,1,NN,NN,22.369828149072323
détat,15,3.914692074236132e-06,0,1,NN,NN,22.369828149072323
dynasty,6,1.5658768296944531e-06,0,1,NN,NN,22.369828149072323
physician,6,1.5658768296944531e-06,0,1,NN,NN,22.369828149072323
duplication,6,1.5658768296944531e-06,0,1,NN,NN,22.369828149072323
militias,5,1.304897358078711e-06,0,1,NNS,NN,22.369828149072323
transformations,4,1.0439178864629687e-06,0,1,NNS,NN,22.369828149072323
nonpartisan,4,1.0439178864629687e-06,0,1,NNS,NN,22.369828149072323
cavities,4,1.0439178864629687e-06,0,1,NNS,NN,22.369828149072323
bulk,38,9.917219921398202e-06,0,1,NN,NN,22.369828149072323
chances,5,1.304897358078711e-06,0,1,NNS,NN,22.369828149072323
dumps,4,1.0439178864629687e-06,0,1,NNS,NN,22.369828149072323
specialty,5,1.304897358078711e-06,0,1,NN,NN,22.369828149072323
trunk,10,2.609794716157422e-06,0,1,NN,NN,22.369828149072323
trips,5,1.304897358078711e-06,0,1,NNS,NN,22.369828149072323
beneficent,20,5.219589432314844e-06,0,1,NN,NN,22.369828149072323
cantons,159,4.149573598690301e-05,0,1,NNS,NN,22.369828149072323
oblast,120,3.131753659388906e-05,0,1,NN,NN,22.369828149072323
chemicals,4,1.0439178864629687e-06,0,1,NNS,NN,22.369828149072323
dutch,31,8.090363620088008e-06,0,1,NN,NN,22.369828149072323
springs,4,1.0439178864629687e-06,0,1,NNS,NN,22.369828149072323
cheques,5,1.304897358078711e-06,0,1,NNS,NN,22.369828149072323
militant,8,2.0878357729259374e-06,0,1,NN,NN,22.369828149072323
overthrows,4,1.0439178864629687e-06,0,1,NNS,NN,22.369828149072323
chef,6,1.5658768296944531e-06,0,1,NN,NN,22.369828149072323
tour,5,1.304897358078711e-06,0,1,NN,NN,22.369828149072323
beneath,5,1.304897358078711e-06,0,1,NN,NN,22.369828149072323
casts,5,1.304897358078711e-06,0,1,NNS,NN,22.369828149072323
cherish,4,1.0439178864629687e-06,0,1,NN,NN,22.369828149072323
pains,4,1.0439178864629687e-06,0,1,NNS,NN,22.369828149072323
trans,4,1.0439178864629687e-06,0,1,NNS,NN,22.369828149072323
tricolour,5,1.304897358078711e-06,0,1,NN,NN,22.369828149072323
phase,6,1.5658768296944531e-06,0,1,NN,NN,22.369828149072323
provide,1794,0.0004681971720786415,0,1,NN,NN,22.0987132317597
months,1565,0.0004084328730786365,0,1,NNS,NN,22.0987132317597
minister,7244,0.0018905352923844364,0,1,NN,NN,22.0987132317597
thirds,1318,0.0003439709435895482,0,1,NNS,NN,22.0987132317597
day,2802,0.0007312644794673096,0,1,NN,NN,22.0987132317597
appointment,2922,0.0007625820160611986,0,1,NN,NN,22.0987132317597
citizen,2313,0.0006036455178472116,0,1,NN,NN,20.776801921699537
term,2713,0.0007080373064935085,0,1,NN,NN,20.776801921699537
interests,1438,0.00037528848018343727,0,1,NNS,NN,19.446785540684502
functions,6370,0.0016624392341922777,0,1,NNS,NN,19.446785540684502
judges,2187,0.0005707621044236281,0,1,NNS,NN,19.446785540684502
decisions,1439,0.000375549459655053,0,1,NNS,NN,19.446785540684502
cases,2258,0.0005892916469083458,0,1,NNS,NN,19.446785540684502
act,10026,0.002616580182419431,0,1,NN,NN,18.10870936891302
education,1800,0.0004697630489083359,0,1,NN,NN,18.10870936891302
advancements,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
car,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
são,19,4.958609960699101e-06,0,1,NN,NN,18.022483609640773
fraternité,5,1.304897358078711e-06,0,1,NN,NN,18.022483609640773
countrywide,5,1.304897358078711e-06,0,1,NN,NN,18.022483609640773
preconditions,6,1.5658768296944531e-06,0,1,NNS,NN,18.022483609640773
juntas,10,2.609794716157422e-06,0,1,NNS,NN,18.022483609640773
mal,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
gaceta,10,2.609794716157422e-06,0,1,NN,NN,18.022483609640773
precondition,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
franc,6,1.5658768296944531e-06,0,1,NN,NN,18.022483609640773
precinct,11,2.870774187773164e-06,0,1,NN,NN,18.022483609640773
score,5,1.304897358078711e-06,0,1,NN,NN,18.022483609640773
transmissions,13,3.3927331310046482e-06,0,1,NNS,NN,18.022483609640773
vanguard,5,1.304897358078711e-06,0,1,NN,NN,18.022483609640773
mp,7,1.8268563013101953e-06,0,1,NN,NN,18.022483609640773
criminality,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
penitentiaries,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
orphan,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
scores,5,1.304897358078711e-06,0,1,NNS,NN,18.022483609640773
saturdays,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
countersigns,4,1.0439178864629687e-06,0,1,NNS,NN,18.022483609640773
craftsmen,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
furnishes,10,2.609794716157422e-06,0,1,NNS,NN,18.022483609640773
crew,5,1.304897358078711e-06,0,1,NN,NN,18.022483609640773
blockade,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
readopts,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
instigates,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
sydney,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
instigate,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
autumn,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
fronts,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
juror,14,3.6537126026203907e-06,0,1,NN,NN,18.022483609640773
sch,21,5.480568903930586e-06,0,1,NN,NN,18.022483609640773
cape,54,1.4092891467250078e-05,0,1,NN,NN,18.022483609640773
instant,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
prayer,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
capita,6,1.5658768296944531e-06,0,1,NN,NN,18.022483609640773
willful,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
frequent,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
malay,59,1.539778882532879e-05,0,1,NN,NN,18.022483609640773
reimburse,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
precautions,4,1.0439178864629687e-06,0,1,NNS,NN,18.022483609640773
malfeasance,13,3.3927331310046482e-06,0,1,NN,NN,18.022483609640773
creeds,4,1.0439178864629687e-06,0,1,NNS,NN,18.022483609640773
installment,7,1.8268563013101953e-06,0,1,NN,NN,18.022483609640773
overrides,8,2.0878357729259374e-06,0,1,NNS,NN,18.022483609640773
syndic,10,2.609794716157422e-06,0,1,NN,NN,18.022483609640773
transparence,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
freeze,5,1.304897358078711e-06,0,1,NN,NN,18.022483609640773
praise,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
capitation,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
crematoria,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
canvass,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
capitalism,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
muhammad,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
reallocate,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
giver,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
machine,5,1.304897358078711e-06,0,1,NN,NN,18.022483609640773
réunit,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
proposers,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
presentations,7,1.8268563013101953e-06,0,1,NNS,NN,18.022483609640773
goodwill,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
lends,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
talk,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
cartels,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
carrier,6,1.5658768296944531e-06,0,1,NN,NN,18.022483609640773
abandons,4,1.0439178864629687e-06,0,1,NNS,NN,18.022483609640773
convincing,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
magazine,5,1.304897358078711e-06,0,1,NN,NN,18.022483609640773
yeas,4,1.0439178864629687e-06,0,1,NNS,NN,18.022483609640773
axis,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
valiant,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
cooperativism,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
taker,19,4.958609960699101e-06,0,1,NN,NN,18.022483609640773
proposer,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
abstention,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
adduce,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
warfare,5,1.304897358078711e-06,0,1,NN,NN,18.022483609640773
gravest,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
graves,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
landless,7,1.8268563013101953e-06,0,1,NN,NN,18.022483609640773
tanganyika,5,1.304897358078711e-06,0,1,NN,NN,18.022483609640773
gratification,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
contingents,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
workshops,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
landfill,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
alienations,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
grandparent,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
pressures,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
buoys,4,1.0439178864629687e-06,0,1,NNS,NN,18.022483609640773
ma,3,7.829384148472266e-07,1,1,NN,NN,18.022483609640773
cartography,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
contributor,22,5.741548375546328e-06,0,1,NN,NN,18.022483609640773
presidencies,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
addict,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
carlos,14,3.6537126026203907e-06,0,1,NN,NN,18.022483609640773
package,12,3.1317536593889062e-06,0,1,NN,NN,18.022483609640773
offends,7,1.8268563013101953e-06,0,1,NNS,NN,18.022483609640773
businessmen,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
cantonment,6,1.5658768296944531e-06,0,1,NN,NN,18.022483609640773
costa,51,1.3309953052402851e-05,0,1,NN,NN,18.022483609640773
penalize,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
mufti,6,1.5658768296944531e-06,0,1,NN,NN,18.022483609640773
prefectures,12,3.1317536593889062e-06,0,1,NNS,NN,18.022483609640773
insecurity,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
zeal,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
orthodox,13,3.3927331310046482e-06,0,1,NN,NN,18.022483609640773
preeminent,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
gases,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
interviews,4,1.0439178864629687e-06,0,1,NNS,NN,18.022483609640773
realms,6,1.5658768296944531e-06,0,1,NNS,NN,18.022483609640773
carelessness,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
predominant,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
counselors,7,1.8268563013101953e-06,0,1,NNS,NN,18.022483609640773
makers,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
tacit,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
generational,6,1.5658768296944531e-06,0,1,NN,NN,18.022483609640773
avoids,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
bolivar,6,1.5658768296944531e-06,0,1,NN,NN,18.022483609640773
premium,6,1.5658768296944531e-06,0,1,NN,NN,18.022483609640773
reintegrate,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
corners,4,1.0439178864629687e-06,0,1,NNS,NN,18.022483609640773
juan,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
gestion,7,1.8268563013101953e-06,0,1,NN,NN,18.022483609640773
germany,9,2.3488152445416798e-06,0,1,NN,NN,18.022483609640773
salvador,21,5.480568903930586e-06,0,1,NN,NN,18.022483609640773
geology,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
prefers,4,1.0439178864629687e-06,0,1,NNS,NN,18.022483609640773
cargos,7,1.8268563013101953e-06,0,1,NNS,NN,18.022483609640773
salvage,11,2.870774187773164e-06,0,1,NN,NN,18.022483609640773
geodesic,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
intestacy,5,1.304897358078711e-06,0,1,NN,NN,18.022483609640773
boilers,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
sami,7,1.8268563013101953e-06,0,1,NN,NN,18.022483609640773
geneva,5,1.304897358078711e-06,0,1,NN,NN,18.022483609640773
sweden,52,1.3570932524018593e-05,0,1,NN,NN,18.022483609640773
invites,4,1.0439178864629687e-06,0,1,NNS,NN,18.022483609640773
rehabilitative,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
interferences,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
protectionist,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
monument,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
possessor,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
york,6,1.5658768296944531e-06,0,1,NN,NN,18.022483609640773
beer,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
deceit,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
ownerless,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
vegetation,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
rape,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
tri,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
fiat,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
tribunaux,5,1.304897358078711e-06,0,1,NN,NN,18.022483609640773
vehicular,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
organizers,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
protestant,23,6.00252784716207e-06,0,1,NN,NN,18.022483609640773
refute,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
festivals,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
triumphant,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
debut,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
debtor,17,4.436651017467617e-06,0,1,NN,NN,18.022483609640773
bird,5,1.304897358078711e-06,0,1,NN,NN,18.022483609640773
debit,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
manquement,5,1.304897358078711e-06,0,1,NN,NN,18.022483609640773
trophy,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
postnatal,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
progressivity,5,1.304897358078711e-06,0,1,NN,NN,18.022483609640773
xxix,6,1.5658768296944531e-06,0,1,NN,NN,18.022483609640773
firmness,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
cables,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
selections,6,1.5658768296944531e-06,0,1,NNS,NN,18.022483609640773
aggressions,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
posteriori,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
ratifications,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
sunni,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
finland,33,8.612322563319493e-06,0,1,NN,NN,18.022483609640773
cable,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
morales,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
selfless,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
finality,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
fertile,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
monopolization,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
sentiments,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
internment,25,6.524486790393554e-06,0,1,NN,NN,18.022483609640773
delete,12,3.1317536593889062e-06,0,1,NN,NN,18.022483609640773
buying,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
sud,19,4.958609960699101e-06,0,1,NN,NN,18.022483609640773
fascist,6,1.5658768296944531e-06,0,1,NN,NN,18.022483609640773
fascism,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
pornography,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
attitudes,4,1.0439178864629687e-06,0,1,NNS,NN,18.022483609640773
billboards,5,1.304897358078711e-06,0,1,NNS,NN,18.022483609640773
prohibitive,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
por,5,1.304897358078711e-06,0,1,NN,NN,18.022483609640773
monasteries,7,1.8268563013101953e-06,0,1,NNS,NN,18.022483609640773
delineate,7,1.8268563013101953e-06,0,1,NN,NN,18.022483609640773
regains,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
delinquency,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
delinquent,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
marshal,17,4.436651017467617e-06,0,1,NN,NN,18.022483609640773
settlers,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
volunteers,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
degrade,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
believers,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
bus,6,1.5658768296944531e-06,0,1,NN,NN,18.022483609640773
separatism,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
deepest,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
bylaw,11,2.870774187773164e-06,0,1,NN,NN,18.022483609640773
audiences,5,1.304897358078711e-06,0,1,NNS,NN,18.022483609640773
random,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
triumph,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
organismo,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
regeneration,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
rampant,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
appliances,4,1.0439178864629687e-06,0,1,NNS,NN,18.022483609640773
serbia,126,3.288341342358351e-05,0,1,NN,NN,18.022483609640773
internationalism,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
suivi,8,2.0878357729259374e-06,0,1,NN,NN,18.022483609640773
porter,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
favours,4,1.0439178864629687e-06,0,1,NNS,NN,18.022483609640773
favouritism,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
triennial,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
segregation,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
trend,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
canon,6,1.5658768296944531e-06,0,1,NN,NN,18.022483609640773
seaward,8,2.0878357729259374e-06,0,1,NN,NN,18.022483609640773
mandator,5,1.304897358078711e-06,0,1,NN,NN,18.022483609640773
wake,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
reacquisition,5,1.304897358078711e-06,0,1,NN,NN,18.022483609640773
culmination,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
formats,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
pouvoir,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
formalization,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
overrule,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
curative,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
calculate,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
moslems,10,2.609794716157422e-06,0,1,NNS,NN,18.022483609640773
lactation,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
surtaxes,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
cure,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
secede,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
waives,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
moslem,7,1.8268563013101953e-06,0,1,NN,NN,18.022483609640773
foreshore,5,1.304897358078711e-06,0,1,NN,NN,18.022483609640773
fortieth,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
fortify,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
seamen,4,1.0439178864629687e-06,0,1,NNS,NN,18.022483609640773
forts,4,1.0439178864629687e-06,0,1,NNS,NN,18.022483609640773
autonomies,14,3.6537126026203907e-06,0,1,NNS,NN,18.022483609640773
croats,7,1.8268563013101953e-06,0,1,NNS,NN,18.022483609640773
transports,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
cane,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
instructors,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
instructs,4,1.0439178864629687e-06,0,1,NNS,NN,18.022483609640773
regulator,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
motivate,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
perceive,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
academia,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
sustenance,6,1.5658768296944531e-06,0,1,NN,NN,18.022483609640773
und,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
lady,9,2.3488152445416798e-06,0,1,NN,NN,18.022483609640773
suspicions,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
instrumentalities,7,1.8268563013101953e-06,0,1,NNS,NN,18.022483609640773
fortunes,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
greek,112,2.9229700820963125e-05,0,1,NN,NN,18.022483609640773
forefront,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
prostitution,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
forefathers,4,1.0439178864629687e-06,0,1,NNS,NN,18.022483609640773
adversary,6,1.5658768296944531e-06,0,1,NN,NN,18.022483609640773
intersection,7,1.8268563013101953e-06,0,1,NN,NN,18.022483609640773
flows,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
wind,4,1.0439178864629687e-06,0,1,NN,NN,18.022483609640773
alcoholism,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
suppresses,5,1.304897358078711e-06,0,1,NNS,NN,18.022483609640773
ratios,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
treasurers,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
authenticate,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
calificación,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
fleet,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
seed,5,1.304897358078711e-06,0,1,NN,NN,18.022483609640773
overseen,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
intensify,3,7.829384148472266e-07,0,1,NN,NN,18.022483609640773
dan,15,3.914692074236132e-06,0,1,NN,NN,18.022483609640773
varieties,6,1.5658768296944531e-06,0,1,NNS,NN,18.022483609640773
intensity,5,1.304897358078711e-06,0,1,NN,NN,18.022483609640773
fixtures,3,7.829384148472266e-07,0,1,NNS,NN,18.022483609640773
fly,6,1.5658768296944531e-06,0,1,NN,NN,18.022483609640773
